course_id,club_id,course_name,holes,par,course_type,course_architect,open_date,guest_policy,weekday_price,weekend_price,twilight_price,fairway,green,currency
USA-AL-00167-03,USA-AL-00167,Mindbreaker/Heartbreaker,18,72,Parkland,Robert Trent Jones Sr.,1993,Open,65,65,65,N/D,N/D,USD
USA-AL-00167-04,USA-AL-00167,Short Course,9,27,Parkland,Robert Trent Jones Sr.,1993,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-AL-00168-01,USA-AL-00168,Fighting Joe,18,72,Parkland,"Robert Trent Jones, Sr.",2004,Open,65,65,65,N/D,N/D,USD
USA-AL-00168-02,USA-AL-00168,Schoolmaster,18,72,Parkland,"Robert Trent Jones, Sr.",2004,Open,65,65,65,N/D,N/D,USD
USA-AL-00169-01,USA-AL-00169,Saddle Rock,18,63,Parkland,N/D,N/D,Open,7,7,7,N/D,N/D,USD
USA-AL-00170-01,USA-AL-00170,Saugahatchee,18,72,Parkland,Ward Northrup,1977,Closed,~,~,~,N/D,N/D,USD
USA-AL-00171-01,USA-AL-00171,Selma,18,71,Parkland,N/D,1923,Closed,~,~,~,N/D,N/D,USD
USA-AL-00172-01,USA-AL-00172,Shoal Creek,18,72,Parkland,Jack Nicklaus,1977,Closed,~,~,~,N/D,N/D,USD
USA-AL-00173-01,USA-AL-00173,Silver Ridge,18,71,Parkland,N/D,1990,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-AL-00175-01,USA-AL-00175,Southern Gales,18,72,Parkland,F. Campbell,1995,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-AL-00176-01,USA-AL-00176,Spring Creek,9,40,Parkland,N/D,1951,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-AL-00177-01,USA-AL-00177,Spring Hill College,18,72,Parkland,T. A. Buckhaults,1930,Open,15,18,15,N/D,N/D,USD
USA-AL-00178-01,USA-AL-00178,Steelwood,18,72,Parkland,Jerry Pate,1997,Closed,~,~,~,N/D,N/D,USD
USA-AL-00179-01,USA-AL-00179,Stoney Mountain,18,72,Parkland,N/D,1977,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-AL-00180-01,USA-AL-00180,Stoneybrook,18,72,Parkland,Billy Branon,1972,Open,23,23,23,N/D,N/D,USD
USA-AL-00181-01,USA-AL-00181,Sunset Landing,18,72,Parkland,Bob E. & Robert L. Baldock,1968,Open,16,23,16,N/D,N/D,USD
USA-AL-00182-01,USA-AL-00182,Coosa Valley,18,72,Parkland,N/D,1968,Closed,~,~,~,N/D,N/D,USD
USA-AL-00184-01,USA-AL-00184,Tartan Pines,18,72,Parkland,Alan Blalock/Glen Day,2000,Open,30,49,30,N/D,Bermuda,USD
USA-AL-00185-01,USA-AL-00185,Tennessee Valley,9,35,Parkland,N/D,1941,Closed,~,~,~,N/D,N/D,USD
USA-AL-00186-01,USA-AL-00186,Terrapin Hills,18,71,Parkland,Harold Williams,1970,Closed,~,~,~,N/D,N/D,USD
USA-AL-00187-01,USA-AL-00187,Terri Pines,18,72,Parkland,Tom Jackson,1980,Closed,~,~,~,N/D,Bent,USD
USA-AL-00189-01,USA-AL-00189,The Ledges,18,71,Parkland,Hurdzan/Fry GCD,2000,Closed,~,~,~,N/D,N/D,USD
USA-AL-00191-01,USA-AL-00191,The Pines,18,72,Parkland,Bob Wall,1991,Open,28,34,28,N/D,N/D,USD
USA-AL-00192-01,USA-AL-00192,Soldiers Creek,18,72,Parkland,Scott Clark,2001,Open,69,69,69,Bermuda,Bermuda,USD
USA-AL-00193-01,USA-AL-00193,The Ravine,18,71,Parkland,Rex Bible,1999,Open,25,30,25,N/D,N/D,USD
USA-AL-00194-01,USA-AL-00194,Timber Ridge,18,72,Parkland,Charles Carter,1989,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-AL-00195-01,USA-AL-00195,Timberline,18,71,Parkland,Jerry Pate,2002,Open,42,59,37,N/D,N/D,USD
USA-AL-00196-01,USA-AL-00196,Troy,18,71,Parkland,N/D,N/D,Closed,~,~,~,N/D,N/D,USD
USA-AL-00197-01,USA-AL-00197,Trussville,18,71,Parkland,Murry Roper,1962,Open,33,38,33,N/D,N/D,USD
USA-AL-00198-01,USA-AL-00198,Turtle Point,18,72,Parkland,Robert Trent Jones Sr.,1960,Closed,~,~,~,N/D,N/D,USD
USA-AL-00199-01,USA-AL-00199,Twin Bridges,18,72,Parkland,Gene Bates,2002,Open,35,45,35,Bermuda,Bent,USD
USA-AL-00202-01,USA-AL-00202,Union Springs,9,36,Parkland,N/D,1977,Closed,~,~,~,N/D,N/D,USD
USA-AL-00204-01,USA-AL-00204,Valley Landing,18,72,Parkland,John K. Millhouse,2001,Open,20,32,20,N/D,N/D,USD
USA-AL-00205-01,USA-AL-00205,Vanity Fair,18,71,Parkland,N/D,1960,Closed,~,~,~,N/D,N/D,USD
USA-AL-00206-01,USA-AL-00206,Vestavia,18,72,Parkland,Glen Day/Alan Blalock/George Cobb/John LaFoy,1950,Closed,~,~,~,N/D,Bent,USD
USA-AL-00208-01,USA-AL-00208,Whippoorwill,18,72,Parkland,Otis Williams,1993,Open,10,18,10,N/D,N/D,USD
USA-AL-00209-01,USA-AL-00209,Willow Brook,18,72,Parkland,Neal Cagle/Phillip Cagle,1998,Open,15,20,15,N/D,N/D,USD
USA-AL-00210-01,USA-AL-00210,Wills Creek,18,70,Parkland,N/D,1960,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-AL-00211-01,USA-AL-00211,Woodland Forrest,18,71,Parkland,Neal Cagle,1972,Closed,~,~,~,N/D,N/D,USD
USA-AL-00212-01,USA-AL-00212,Woodward,18,71,Parkland,Charlie Hall,1916,Open,40,40,31,N/D,N/D,USD
USA-AL-00213-01,USA-AL-00213,Wynlakes,18,72,Parkland,Joe Lee,1986,Closed,~,~,~,N/D,N/D,USD
USA-AL-00214-01,USA-AL-00214,Regulation,18,71,Parkland,Donald Ross,1899,Closed,~,~,~,N/D,N/D,USD
USA-AL-00214-02,USA-AL-00214,9 Hole,9,32,Parkland,Donald Ross,1899,Closed,~,~,~,N/D,N/D,USD
USA-AL-00215-01,USA-AL-00215,Andalusia,18,72,Parkland,N/D,N/D,Closed,~,~,~,N/D,N/D,USD
USA-AL-00216-01,USA-AL-00216,Anderson,18,71,Parkland,N/D,N/D,Open,N/D,N/D,N/D,Bermuda,Bermuda,USD
USA-AL-00217-01,USA-AL-00217,Athens,9,36,Parkland,William Burton,1939,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-AL-00219-01,USA-AL-00219,CJ's Par 3,9,27,Parkland,N/D,N/D,Open,8,8,8,N/D,N/D,USD
USA-AL-00220-01,USA-AL-00220,Cedar Creek,18,72,Parkland,Clyde Roberson,1963,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-AL-00222-01,USA-AL-00222,Deer Run,18,72,Parkland,Earl Stone,N/D,Open,17,21,17,Bermuda,Bent,USD
USA-AL-00223-01,USA-AL-00223,Elba,9,35,Parkland,N/D,N/D,Closed,~,~,~,N/D,N/D,USD
USA-AL-00224-01,USA-AL-00224,Emerald Greens,9,35,Parkland,N/D,N/D,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-AL-00225-01,USA-AL-00225,Fayette,9,36,Parkland,N/D,1950,Closed,~,~,~,N/D,N/D,USD
USA-AL-00226-01,USA-AL-00226,Gateway,18,70,Parkland,N/D,N/D,Open,9,9,9,N/D,N/D,USD
USA-AL-00227-01,USA-AL-00227,Green Hill,18,70,Parkland,Mark Scott,1990,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-AL-00228-01,USA-AL-00228,Harvest Hills,18,70,Parkland,Jerry Lemons/James D. Holmes,1996,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-AL-00229-01,USA-AL-00229,Heatherwood,18,70,Parkland,"Arthur L. Davis, ASGCA/R- John LaFoy",1986,Closed,~,~,~,N/D,N/D,USD
USA-AL-00230-01,USA-AL-00230,Hidden Valley,18,72,Parkland,N/D,N/D,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-AL-00231-01,USA-AL-00231,Indian Hills,18,71,Parkland,N/D,1950,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-AL-00232-01,USA-AL-00232,Isle Dauphine,18,72,Parkland,N/D,2014,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-AL-00233-01,USA-AL-00233,Jackson Links,18,71,Parkland,N/D,1957,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-AL-00234-01,USA-AL-00234,Forest,18,72,Parkland,Earl Stone,N/D,Closed,~,~,~,Bermuda,Bermuda,USD
USA-AL-00235-01,USA-AL-00235,Lakeside,18,69,Parkland,N/D,1965,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-AL-00236-01,USA-AL-00236,Lakeview,9,36,Parkland,N/D,1972,Closed,~,~,~,N/D,N/D,USD
USA-AL-00237-01,USA-AL-00237,Lakeview,9,36,Parkland,N/D,N/D,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-AL-00238-01,USA-AL-00238,Magnolia,18,70,Parkland,N/D,1932,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-AL-00239-01,USA-AL-00239,Marion Military Institute,9,36,Parkland,Col. James Wade,1962,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-AL-00241-01,USA-AL-00241,Blue/Red,18,71,Parkland,N/D,1991,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-AL-00241-02,USA-AL-00241,Red/White,18,71,Parkland,N/D,1991,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-AL-00241-03,USA-AL-00241,Blue/White,18,70,Parkland,N/D,1991,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-AL-00242-01,USA-AL-00242,Pell City,9,36,Parkland,N/D,1962,Closed,~,~,~,N/D,N/D,USD
USA-AL-00243-01,USA-AL-00243,Marsh/Lakes,18,72,Parkland,Earl Stone,1995,Open,79,79,79,N/D,N/D,USD
USA-AL-00243-02,USA-AL-00243,Lakes/Cypress,18,72,Parkland,Earl Stone,1995,Open,79,79,79,N/D,N/D,USD
USA-AL-00243-03,USA-AL-00243,Cypress/Marsh,18,72,Parkland,Earl Stone,1995,Open,79,79,79,N/D,N/D,USD
USA-AL-00244-01,USA-AL-00244,Pikeville,18,72,Parkland,Jeff Pate,1960,Closed,~,~,~,N/D,N/D,USD
USA-AL-00245-01,USA-AL-00245,Pin Oaks,18,72,Parkland,Gene Rutherford,1973,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-AL-00246-01,USA-AL-00246,Richland,9,29,Parkland,N/D,N/D,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-AL-00247-01,USA-AL-00247,River Oaks,18,71,Parkland,N/D,N/D,Open,30,35,30,N/D,N/D,USD
USA-AL-00249-01,USA-AL-00249,Scottsboro,9,36,Parkland,N/D,1948,Closed,~,~,~,N/D,N/D,USD
USA-AL-00250-01,USA-AL-00250,Blue/Red,18,72,Parkland,N/D,N/D,Open,N/D,N/D,N/D,N/D,Bermuda,USD
USA-AL-00250-02,USA-AL-00250,Red/White,18,72,Parkland,N/D,N/D,Open,N/D,N/D,N/D,N/D,Bermuda,USD
USA-AL-00250-03,USA-AL-00250,Blue/White,18,72,Parkland,N/D,N/D,Open,N/D,N/D,N/D,N/D,Bermuda,USD
USA-AL-00251-01,USA-AL-00251,Highlands,18,72,Parkland,Kurt Sandness,1997,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-AL-00253-01,USA-AL-00253,Tannehill National,18,71,Parkland,Steven D. Plumer,1996,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-AL-00254-01,USA-AL-00254,The Greens,9,36,Parkland,Lyndy Lindsey,2010,Open,N/D,N/D,N/D,Bermuda,Bermuda,USD
USA-AL-00255-01,USA-AL-00255,Warrior,18,72,Parkland,N/D,N/D,Open,28,28,28,N/D,N/D,USD
USA-AL-00255-02,USA-AL-00255,The Patriot,18,72,Parkland,N/D,N/D,Open,28,28,28,N/D,N/D,USD
USA-AL-00257-01,USA-AL-00257,The Meadows,18,72,Parkland,Steven D. Plumer,1995,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-AL-00258-01,USA-AL-00258,Magnolia/Dogwood,18,72,Parkland,Earl Stone,N/D,Open,16,16,16,N/D,N/D,USD
USA-AL-00258-02,USA-AL-00258,Dogwood/Pines,18,72,Parkland,Earl Stone,N/D,Open,16,16,16,N/D,N/D,USD
USA-AL-00258-03,USA-AL-00258,Pines/Magnolia,18,72,Parkland,Earl Stone,N/D,Open,16,16,16,N/D,N/D,USD
USA-AL-00260-01,USA-AL-00260,Twin Pines,18,71,Parkland,N/D,1963,Open,24,24,24,Bermuda,Bent,USD
USA-AL-00261-01,USA-AL-00261,Hillside/Valleyside,18,72,Parkland,John B. LaFoy,1963,Closed,~,~,~,N/D,Bent,USD
USA-AL-00261-02,USA-AL-00261,Lakeside/Hillside,18,71,Parkland,John B. LaFoy,1963,Closed,~,~,~,N/D,Bent,USD
USA-AL-00261-03,USA-AL-00261,Valley/Lake,18,71,Parkland,John B. LaFoy,1963,Closed,~,~,~,N/D,Bent,USD
USA-AL-00262-01,USA-AL-00262,Par 3,9,27,Parkland,Steve Humphries,1975,Open,N/D,N/D,N/D,Bermuda,Bermuda,USD
USA-AL-00263-01,USA-AL-00263,Whispering Pines,18,70,Parkland,Steve Morton,1994,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-AL-00264-01,USA-AL-00264,Willow Point,18,72,Parkland,Tommy H. Nichol/Hurdzan & Fry,1964,Closed,~,~,~,N/D,Bermuda,USD
USA-AR-00001-01,USA-AR-00001,Ashdown,9,36,Parkland,Freddy Stewart,1989,Open,20,29,29,N/D,N/D,USD
USA-AR-00002-01,USA-AR-00002,Bald Knob,9,36,Parkland,N/D,1952,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-AR-00004-01,USA-AR-00004,Batesville Municipal,9,36,Parkland,N/D,1974,Open,15,15,15,Bermuda,Bermuda,USD
USA-AR-00006-01,USA-AR-00006,Bella Vista,18,72,Parkland,Joe Finger,1968,Closed,~,~,~,N/D,N/D,USD
USA-AR-00008-01,USA-AR-00008,Willow/Silo,18,72,Parkland,Marvin Ferguson,1970,Open,30,39,36,Bermuda,Bent,USD
USA-AR-00008-02,USA-AR-00008,Magnolia/Silo,18,72,Parkland,Marvin Ferguson,1970,Open,30,39,36,Bermuda,Bent,USD
USA-AR-00008-03,USA-AR-00008,Magnolia/Willow,18,72,Parkland,Marvin Ferguson,1970,Open,30,39,36,Bermuda,Bent,USD
USA-AR-00010-01,USA-AR-00010,Big Creek,18,72,Parkland,Thomas Clark,2000,Open,49,59,59,Zoysia,Bent,USD
USA-AR-00011-01,USA-AR-00011,Big Lake,9,36,Parkland,N/D,1962,Open,15,20,20,N/D,N/D,USD
USA-AR-00012-01,USA-AR-00012,Big Sugar,18,72,Parkland,N/D,2003,Open,20,32,32,Zoysia,Bent,USD
USA-AR-00013-01,USA-AR-00013,Blytheville,18,71,Parkland,Dick Wilson,1929,Closed,~,~,~,N/D,N/D,USD
USA-AR-00014-01,USA-AR-00014,Branchwood,9,27,Parkland,"Ault, Clark & Associates",1984,Closed,~,~,~,N/D,N/D,USD
USA-AR-00015-01,USA-AR-00015,Brush Creek,9,36,Parkland,Lonnie Taylor,2012,Open,N/D,N/D,N/D,Bermuda,Bent,USD
USA-AR-00017-01,USA-AR-00017,Championship,18,71,Parkland,Joe Finger,1961,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-AR-00017-02,USA-AR-00017,Tournament,18,70,Parkland,Joe Finger,1961,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-AR-00018-01,USA-AR-00018,Caddo Creek,9,35,Parkland,N/D,1955,Open,10,10,10,N/D,N/D,USD
USA-AR-00019-01,USA-AR-00019,Cadron Valley,9,35,Parkland,Jim Miller,2006,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-AR-00020-01,USA-AR-00020,Camden,18,71,Parkland,N/D,1928,Closed,~,~,~,N/D,N/D,USD
USA-AR-00022-01,USA-AR-00022,Carroll County,18,72,Parkland,Herman Hackbarth,1965,Open,25,25,25,Bermuda,Bent,USD
USA-AR-00023-01,USA-AR-00023,Cedars,9,36,Parkland,N/D,1964,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-AR-00024-01,USA-AR-00024,Centennial Valley,18,72,Parkland,Lindy Lindsey,1998,Closed,~,~,~,Bermuda,Bent,USD
USA-AR-00025-01,USA-AR-00025,Chamberlyne,18,72,Parkland,John Ed Chambers III,1997,Open,40,50,50,Bermuda,Mini Verde,USD
USA-AR-00026-01,USA-AR-00026,Bear Den,18,72,Parkland,Robert Trent Jones Jr.,2003,Closed,~,~,~,N/D,N/D,USD
USA-AR-00026-02,USA-AR-00026,Founders,18,72,Parkland,Robert Trent Jones Jr.,1990,Closed,~,~,~,Zoysia,Bent,USD
USA-AR-00027-01,USA-AR-00027,Cherokee Creek,18,72,Parkland,N/D,1991,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-AR-00028-01,USA-AR-00028,North,18,72,Parkland,John Cooper,1963,Open,67.2,67.2,67.2,El Toro Zoysia,Bermuda,USD
USA-AR-00028-02,USA-AR-00028,South,18,72,Parkland,Ed Ault,1974,Open,67.2,67.2,67.2,El Toro Zoysia,Bermuda,USD
USA-AR-00029-01,USA-AR-00029,Clarksville,9,36,Parkland,N/D,1959,Closed,~,~,~,N/D,N/D,USD
USA-AR-00030-01,USA-AR-00030,Conway,18,70,Parkland,N/D,1950,Closed,~,~,~,Bermuda,Bermuda,USD
USA-AR-00031-01,USA-AR-00031,Coopers Hawk,18,72,Parkland,N/D,1999,Open,38,48,48,Zoysia,Bent,USD
USA-AR-00032-01,USA-AR-00032,Little Rock,18,71,Parkland,Keith Foster,1902,Closed,~,~,~,N/D,N/D,USD
USA-AR-00033-01,USA-AR-00033,Crowleys Ridge,9,35,Parkland,N/D,1933,Closed,~,~,~,N/D,N/D,USD
USA-AR-00034-01,USA-AR-00034,Cypress Creek,18,72,Parkland,Kevin Tucker,1998,Open,30,35,35,Zoysia,Bermuda,USD
USA-AR-00035-01,USA-AR-00035,Dawn Hill,18,72,Parkland,Virgil Brookshire,1968,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-AR-00036-01,USA-AR-00036,Deer Run,18,72,Parkland,N/D,1964,Closed,~,~,~,N/D,N/D,USD
USA-AR-00037-01,USA-AR-00037,Deer Trails,9,36,Parkland,N/D,1948,Closed,~,~,~,N/D,Bermuda,USD
USA-AR-00038-01,USA-AR-00038,DeGray,18,72,Parkland,Leon Howard,1976,Open,23,29,29,Bermuda,Bermuda,USD
USA-AR-00039-01,USA-AR-00039,Delta,9,36,Parkland,N/D,1946,Closed,~,~,~,N/D,N/D,USD
USA-AR-00040-01,USA-AR-00040,DeQueen,9,36,Parkland,N/D,1926,Closed,~,~,~,N/D,N/D,USD
USA-AR-00041-01,USA-AR-00041,Diamante,18,72,Parkland,Tom Clark,1995,Closed,~,~,~,N/D,N/D,USD
USA-AR-00042-01,USA-AR-00042,Diamond Hills,18,71,Parkland,N/D,1972,Open,40,40,25,N/D,N/D,USD
USA-AR-00043-01,USA-AR-00043,Diamondhead,18,72,Parkland,Norman Henderson,1972,Open,38,42,42,N/D,N/D,USD
USA-AR-00044-01,USA-AR-00044,Eagle Crest,18,71,Parkland,Mark Hayes,1996,Open,41.06,46.12,32.51,N/D,N/D,USD
USA-AR-00045-01,USA-AR-00045,Eagle Hill,18,72,Parkland,Lindy Lindsey,1997,Closed,~,~,~,Bermuda,Bermuda,USD
USA-AR-00046-01,USA-AR-00046,El Dorado,18,71,Parkland,Herman Hackbarth,1927,Closed,~,~,~,N/D,N/D,USD
USA-AR-00048-01,USA-AR-00048,Fayetteville,18,70,Parkland,Perry Maxwell,1927,Closed,~,~,~,N/D,N/D,USD
USA-AR-00049-01,USA-AR-00049,Fianna Hills,18,72,Parkland,James L. Holmes,1973,Closed,~,~,~,N/D,N/D,USD
USA-AR-00050-01,USA-AR-00050,Forrest City,18,71,Parkland,N/D,1940,Closed,~,~,~,N/D,N/D,USD
USA-AR-00051-01,USA-AR-00051,Fort Smith,9,35,Parkland,Alex Findlay,1904,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-AR-00052-01,USA-AR-00052,Southern Oak,18,72,Parkland,N/D,1971,Open,N/D,N/D,N/D,N/D,Mini Verde,USD
USA-AR-00053-01,USA-AR-00053,Galla Creek,18,71,Parkland,James Mackey,1994,Open,23,27,27,N/D,N/D,USD
USA-AR-00054-01,USA-AR-00054,Glenwood,18,72,Parkland,Bobby McGee,1994,Open,37,46,29,N/D,N/D,USD
USA-AR-00055-01,USA-AR-00055,Grand Prairie,9,35,Parkland,N/D,1964,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-AR-00056-01,USA-AR-00056,Greystone,18,72,Parkland,Kevin Tucker,1998,Open,25,30,30,Zoysia,Mini Verde,USD
USA-AR-00057-01,USA-AR-00057,Harbor Oaks,18,72,Parkland,Leon Howard,1995,Open,22,32,38,Tifton Bermuda,Mini Verde,USD
USA-AR-00058-01,USA-AR-00058,Hardscrabble,18,70,Parkland,Perry Maxwell,1926,Closed,~,~,~,N/D,N/D,USD
USA-AR-00059-01,USA-AR-00059,Harrison,18,70,Parkland,N/D,1927,Closed,~,~,~,N/D,Bent,USD
USA-AR-00060-01,USA-AR-00060,Cedar Glade,18,54,Parkland,N/D,1978,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-AR-00061-01,USA-AR-00061,Hindman Park,18,72,Parkland,Leon Howard,1967,Open,18,19,13,N/D,Bermuda,USD
USA-AR-00062-01,USA-AR-00062,Island,18,71,Parkland,John Allen,1970,Closed,~,~,~,N/D,N/D,USD
USA-AR-00063-01,USA-AR-00063,Hope,18,71,Parkland,N/D,N/D,Closed,~,~,~,N/D,N/D,USD
USA-AR-00064-01,USA-AR-00064,Arlington,18,72,Parkland,William Diddel/Ben Crenshaw,1927,Open,N/D,N/D,N/D,Bermuda,Bent,USD
USA-AR-00064-02,USA-AR-00064,Park,18,72,Parkland,Willie Park Jr.,1898,Open,N/D,N/D,N/D,N/D,Bent,USD
USA-AR-00064-03,USA-AR-00064,Pineview,9,33,Parkland,Bert Meade,1991,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-AR-00065-01,USA-AR-00065,Nina/Pinta,18,72,Parkland,Ed Ault,2004,Closed,~,~,~,N/D,N/D,USD
USA-AR-00065-02,USA-AR-00065,Pinta/Santa Maria,18,72,Parkland,Ed Ault,2004,Closed,~,~,~,N/D,N/D,USD
USA-AR-00065-03,USA-AR-00065,Santa Maria/Nina,18,72,Parkland,Ed Ault,2004,Closed,~,~,~,N/D,N/D,USD
USA-AR-00065-04,USA-AR-00065,DeSoto,18,72,Parkland,Ed Ault,1972,Closed,~,~,~,N/D,N/D,USD
USA-AR-00065-05,USA-AR-00065,Granada,18,72,Parkland,Ed Ault,2004,Closed,~,~,~,N/D,N/D,USD
USA-AR-00065-06,USA-AR-00065,Isabella- (NINA/PINTA),18,72,Parkland,Ed Ault,2004,Closed,~,~,~,N/D,N/D,USD
USA-AR-00065-07,USA-AR-00065,Isabella- (PINTA/SANTA MARIA),18,72,Parkland,Ed Ault,2004,Closed,~,~,~,N/D,N/D,USD
USA-AR-00065-08,USA-AR-00065,Isabella- (SANTA MARIA/NINA),18,72,Parkland,Ed Ault,2004,Closed,~,~,~,N/D,N/D,USD
USA-AR-00065-09,USA-AR-00065,Magellan,18,72,Parkland,"Ault, Clark & Associates",2000,Closed,~,~,~,N/D,N/D,USD
USA-AR-00065-10,USA-AR-00065,Ponce de Leon,18,72,Parkland,Tom Clark,1991,Closed,~,~,~,N/D,N/D,USD
USA-AR-00068-01,USA-AR-00068,Indian Hills,18,71,Parkland,Ed Ault,1983,Open,13,13,13,N/D,N/D,USD
USA-AR-00069-01,USA-AR-00069,Jaycee,9,35,Parkland,Leon Howard,1953,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-AR-00070-01,USA-AR-00070,Jonesboro,18,71,Parkland,Bill Martin,1935,Closed,~,~,~,N/D,N/D,USD
USA-AR-00072-01,USA-AR-00072,Berksdale,18,72,Parkland,"Ault, Clark & Associates",1973,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-AR-00072-02,USA-AR-00072,Kingswood,18,71,Parkland,"Ault, Clark & Associates",1971,Open,48,48,48,N/D,N/D,USD
USA-AR-00073-01,USA-AR-00073,Lakeside,9,35,Parkland,Shook Wilson,1963,Open,13.2,15.4,15.4,N/D,N/D,USD
USA-AR-00076-01,USA-AR-00076,Jonesboro,9,31,Parkland,Lindy Lindsey,1996,Open,N/D,N/D,N/D,Bermuda,Bent,USD
USA-AR-00077-01,USA-AR-00077,Texarkana,9,35,Parkland,Lindy Lindsey,1996,Closed,~,~,~,Bermuda,N/D,USD
USA-AR-00079-01,USA-AR-00079,Longhills,18,72,Parkland,W.T. Martin,1955,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-AR-00082-01,USA-AR-00082,Lost Springs,18,72,Parkland,Lindy Lindsey,1992,Closed,~,~,~,Bermuda,Bent,USD
USA-AR-00084-01,USA-AR-00084,Magnolia,18,72,Parkland,Herman Hackbarth,1953,Closed,~,~,~,Bermuda,Bermuda,USD
USA-AR-00085-01,USA-AR-00085,Malvern,18,72,Parkland,N/D,1950,Closed,~,~,~,N/D,N/D,USD
USA-AR-00086-01,USA-AR-00086,Marion,18,72,Parkland,Lyndy Lindsey,1997,Closed,~,~,~,Bermuda,Bent,USD
USA-AR-00087-01,USA-AR-00087,Maumelle,18,72,Parkland,Ed Ault,1969,Closed,~,~,~,N/D,N/D,USD
USA-AR-00088-01,USA-AR-00088,Dogwood Hills,18,71,Parkland,"Ault, Clark & Associates",1978,Closed,~,~,~,N/D,N/D,USD
USA-AR-00088-02,USA-AR-00088,Brittany,9,31,Parkland,N/D,1968,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-AR-00089-01,USA-AR-00089,Millwood Landing,18,72,Parkland,N/D,1975,Open,24,24,24,N/D,Bermuda,USD
USA-AR-00090-01,USA-AR-00090,Monticello,9,35,Parkland,N/D,1944,Open,28.5,28.5,28.5,N/D,N/D,USD
USA-AR-00091-01,USA-AR-00091,Morrilton,18,72,Parkland,N/D,1928,Open,25,25,25,Bermuda,Bermuda,USD
USA-AR-00092-01,USA-AR-00092,Mountain Ranch,18,72,Parkland,Ed Ault,1982,Open,47,52,52,N/D,N/D,USD
USA-AR-00093-01,USA-AR-00093,Nashville,18,71,Parkland,Tom Shaw/John Rigsby,1920,Closed,~,~,~,N/D,N/D,USD
USA-AR-00094-01,USA-AR-00094,Newport,18,70,Parkland,Edmund B. Ault,1960,Closed,~,~,~,N/D,N/D,USD
USA-AR-00095-01,USA-AR-00095,Oak Hills,9,36,Parkland,N/D,2012,Closed,~,~,~,N/D,N/D,USD
USA-AR-00096-01,USA-AR-00096,Ouachita,9,35,Parkland,N/D,1973,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-AR-00097-01,USA-AR-00097,Paradise Valley,18,71,Parkland,Ellis Bogan,1957,Closed,~,~,~,N/D,N/D,USD
USA-AR-00098-01,USA-AR-00098,Paragould,18,72,Parkland,Alfred Herget/Junie Dow,1965,Closed,~,~,~,Bermuda,Bent,USD
USA-AR-00099-01,USA-AR-00099,Persimmon Ridge,9,36,Parkland,Scott May,1998,Open,65,70,70,N/D,N/D,USD
USA-AR-00100-01,USA-AR-00100,Pine Bluff,18,71,Parkland,Herman Hackbarth,1936,Closed,~,~,~,N/D,N/D,USD
USA-AR-00101-01,USA-AR-00101,Pine Hills,9,35,Parkland,N/D,1972,Closed,~,~,~,N/D,N/D,USD
